College,Hair,logIncome
FALSE,Other Color,4.974665583835732
FALSE,Brown,4.527619213698172
FALSE,Other Color,3.470681225042097
FALSE,Brown,3.524032237141172
FALSE,Other Color,5.256477378137119
FALSE,Brown,4.420341241762094
TRUE,Other Color,3.4907099155548087
FALSE,Brown,4.45785488485155
FALSE,Brown,4.0345913760152
FALSE,Other Color,4.232824589071674
FALSE,Brown,6.286271452887659
FALSE,Other Color,6.229044872453394
FALSE,Brown,5.282692629610821
FALSE,Other Color,4.842982569344451
TRUE,Other Color,4.331778535937798
FALSE,Brown,5.430356873980327
FALSE,Brown,6.283290007798554
FALSE,Brown,6.209056688698616
TRUE,Other Color,4.602067630892498
FALSE,Brown,5.351208147100249
FALSE,Other Color,4.523419883756477
FALSE,Other Color,5.486860229167182
FALSE,Brown,6.094151476779239
TRUE,Other Color,6.2132940717976854
FALSE,Brown,6.286313961428178
FALSE,Other Color,4.389295431673553
FALSE,Brown,4.397003059157171
FALSE,Brown,4.494519962773575
FALSE,Brown,6.401471662334915
FALSE,Other Color,5.6000638706569035
TRUE,Other Color,5.227937167652082
FALSE,Other Color,4.546502295489309
FALSE,Brown,4.541616679941665
FALSE,Other Color,5.537486692570375
TRUE,Brown,6.264365061767944
FALSE,Other Color,4.266621139679009
FALSE,Brown,5.6611429721484
TRUE,Other Color,4.5819921646770245
TRUE,Brown,5.260142975132689
FALSE,Other Color,5.394328462919703
TRUE,Other Color,7.460045851395809
FALSE,Brown,4.371005955111675
TRUE,Other Color,5.29244498870846
TRUE,Other Color,4.761518590021374
TRUE,Other Color,5.0052010853742575
FALSE,Brown,5.480811720794436
FALSE,Other Color,6.1355666521153776
TRUE,Brown,6.606013018594551
FALSE,Brown,3.6850655806706416
FALSE,Brown,4.948763448226736
TRUE,Other Color,3.651381302215197
FALSE,Brown,4.5063991156946255
FALSE,Brown,5.058281535341404
FALSE,Brown,6.640948134041421
FALSE,Other Color,6.7648401169834305
FALSE,Other Color,4.61642967872893
FALSE,Other Color,5.95373746629191
FALSE,Brown,4.207096765474104
FALSE,Brown,5.1892870595268255
TRUE,Other Color,5.615569884759529
FALSE,Brown,4.061040802347207
TRUE,Other Color,3.6002288361599053
FALSE,Brown,3.568019890359252
FALSE,Other Color,4.139486034829121
FALSE,Other Color,2.6768003697520872
TRUE,Brown,6.2298988817417404
FALSE,Brown,4.754763477057445
TRUE,Other Color,3.9899857942172736
TRUE,Other Color,6.051641196887284
FALSE,Other Color,5.84243567397646
FALSE,Other Color,4.962548162643233
FALSE,Other Color,4.457965998940306
FALSE,Other Color,5.2565026561116275
FALSE,Other Color,5.150813953072943
FALSE,Brown,4.79377958774344
TRUE,Other Color,4.8505673378914
FALSE,Brown,5.98270293821616
FALSE,Brown,5.444302820812586
TRUE,Other Color,5.83487090203314
TRUE,Other Color,5.957286619302481
TRUE,Other Color,4.740281634193402
TRUE,Other Color,5.733170183748776
FALSE,Brown,4.822918422992146
FALSE,Brown,6.033272960851321
FALSE,Brown,5.442548762869496
FALSE,Brown,4.991907712867157
FALSE,Other Color,6.477552860426204
FALSE,Brown,6.6044827494323615
FALSE,Other Color,5.359585785079499
FALSE,Brown,4.438519938446025
FALSE,Brown,2.855245400096424
FALSE,Other Color,5.068682387122634
FALSE,Other Color,5.442083691881406
FALSE,Brown,4.876082519546341
TRUE,Other Color,5.812750692250496
TRUE,Other Color,4.5592838163217415
TRUE,Brown,5.293017758847418
FALSE,Brown,4.788861101707105
TRUE,Other Color,5.90503432792335
FALSE,Other Color,5.235692996299639
FALSE,Brown,6.137790718228658
FALSE,Other Color,5.799680770478772
FALSE,Other Color,5.366089369668408
FALSE,Brown,5.852821232979687
FALSE,Brown,4.845824352441458
FALSE,Other Color,6.1685091437426145
FALSE,Brown,3.7770192985412874
TRUE,Other Color,4.5179105783482285
FALSE,Brown,4.53543659909516
FALSE,Brown,4.867810862559352
FALSE,Other Color,4.821861223810135
FALSE,Brown,5.867625966898318
TRUE,Other Color,3.7082421210135976
TRUE,Other Color,4.371484903854772
FALSE,Brown,3.779287976478105
FALSE,Other Color,3.6019316552182454
FALSE,Other Color,6.811437250133111
TRUE,Brown,7.382929709101329
FALSE,Brown,5.02634019501796
FALSE,Other Color,3.689608933397567
FALSE,Brown,5.254360012369865
TRUE,Brown,4.389978595524352
TRUE,Other Color,3.835151870256654
FALSE,Other Color,4.052392294220226
FALSE,Brown,5.3934314345289955
FALSE,Other Color,5.926304624624247
FALSE,Brown,2.2997617313487337
FALSE,Other Color,5.445452263858309
FALSE,Other Color,6.1622303678496255
FALSE,Brown,5.137417253562501
FALSE,Brown,5.4615985266150195
FALSE,Other Color,5.016092950142048
FALSE,Brown,4.508932630492969
TRUE,Other Color,5.968532917397058
TRUE,Brown,5.194187740915042
FALSE,Other Color,5.278992871114965
FALSE,Brown,3.649873936359667
FALSE,Other Color,6.631307346564398
FALSE,Brown,2.9141519282517394
FALSE,Other Color,5.340818573713704
FALSE,Other Color,6.7663240914076255
TRUE,Other Color,4.582036369908251
FALSE,Other Color,5.98795268338983
TRUE,Brown,4.58037956029442
FALSE,Brown,5.0016446964186
TRUE,Other Color,4.8374444209582945
TRUE,Other Color,3.1478745264851584
FALSE,Other Color,4.580275037602004
FALSE,Brown,3.431979272208229
TRUE,Other Color,5.263660635354874
FALSE,Other Color,4.1297206033470735
FALSE,Brown,6.99805105276184
TRUE,Brown,4.370678396128437
FALSE,Other Color,3.1833814181170137
TRUE,Other Color,2.9796435003448023
FALSE,Brown,5.759923948947731
FALSE,Brown,6.233974985762357
FALSE,Brown,6.017720828629172
TRUE,Other Color,5.957831672603606
FALSE,Other Color,3.55069929403309
FALSE,Brown,2.9194698047327208
FALSE,Other Color,4.921754484860691
TRUE,Brown,6.24254503512876
TRUE,Other Color,6.8820407791360365
TRUE,Brown,5.269978977463363
TRUE,Brown,4.9693778833470255
FALSE,Brown,5.814086158326002
FALSE,Brown,6.429500959337586
TRUE,Other Color,5.139676718453487
FALSE,Brown,7.086675114539603
FALSE,Brown,5.218247828479495
FALSE,Other Color,5.189314904761338
FALSE,Brown,4.680082310100281
FALSE,Brown,3.534642266354006
FALSE,Other Color,5.476486675741483
FALSE,Other Color,5.564296405717095
FALSE,Brown,4.898674199211361
FALSE,Other Color,3.33866852648151
TRUE,Other Color,6.154939839864233
TRUE,Other Color,5.560105713913407
FALSE,Brown,5.028898959260796
FALSE,Brown,6.081387172453732
FALSE,Brown,5.349047813359641
FALSE,Other Color,3.945829125585274
FALSE,Brown,5.83497577434038
FALSE,Brown,4.3624921482746
FALSE,Brown,4.653238969195355
TRUE,Brown,6.202906164195636
FALSE,Other Color,3.5799824670831306
FALSE,Other Color,4.638740440093559
TRUE,Other Color,5.4451120086603755
FALSE,Brown,6.005157547092005
TRUE,Other Color,4.857572586783371
TRUE,Other Color,7.4003732767245465
FALSE,Brown,3.439266165823718
TRUE,Other Color,4.48211708179417
TRUE,Other Color,5.840114327944894
FALSE,Other Color,5.213117010651232
FALSE,Brown,4.727423103965803
FALSE,Brown,4.754816681005456
FALSE,Brown,3.263435196406651
FALSE,Other Color,3.8761557579955213
FALSE,Other Color,5.957683792839866
FALSE,Brown,5.666694841353129
FALSE,Other Color,3.4156252256613797
FALSE,Other Color,3.644944282343446
FALSE,Brown,6.43282458751054
FALSE,Other Color,4.500267810727499
FALSE,Brown,4.7431264432220805
FALSE,Other Color,6.513084374389411
TRUE,Other Color,4.553771415913436
FALSE,Brown,6.649359369995118
TRUE,Brown,5.39613563691368
FALSE,Brown,4.843819956762739
FALSE,Brown,4.6763013798337525
FALSE,Other Color,5.967220522180473
FALSE,Brown,4.061553053994512
FALSE,Other Color,4.4530425938309115
FALSE,Other Color,4.440522775980454
FALSE,Brown,2.423533128848984
FALSE,Other Color,6.124669806224664
TRUE,Other Color,5.406787548284553
FALSE,Brown,3.0659011216470775
FALSE,Other Color,4.519420958401051
TRUE,Other Color,5.616581284130398
FALSE,Other Color,5.360457777951787
FALSE,Brown,6.051421304045016
TRUE,Other Color,5.914502519856826
TRUE,Other Color,4.779666389581528
FALSE,Other Color,5.812496269540976
TRUE,Brown,5.768667542846377
TRUE,Other Color,5.232183862005243
FALSE,Brown,5.119754598429981
FALSE,Brown,5.5464288214448985
FALSE,Brown,6.258773225680234
FALSE,Other Color,4.907643724858446
FALSE,Other Color,5.265223706957489
FALSE,Brown,4.619621251699051
FALSE,Other Color,4.243273881958096
FALSE,Brown,3.5311900267761205
FALSE,Brown,6.643070812960852
FALSE,Brown,4.307568547646809
FALSE,Other Color,7.0678669957187985
TRUE,Other Color,5.1046288006908735
FALSE,Brown,3.9175448359146885
FALSE,Brown,5.674558198200271
TRUE,Brown,4.984998127376
FALSE,Brown,4.4442081216002975
TRUE,Other Color,6.174286669602222
TRUE,Other Color,4.62470293762505
TRUE,Other Color,4.464425441882137
FALSE,Other Color,4.509989912123515
FALSE,Other Color,3.0699563021465037
FALSE,Brown,5.692859833624619
FALSE,Brown,5.402640972369518
TRUE,Other Color,4.976089771149614
FALSE,Brown,6.126732271404617
FALSE,Other Color,5.783810297623976
TRUE,Other Color,5.182405921739385
FALSE,Brown,5.440832990892171
FALSE,Brown,4.738505529938784
FALSE,Brown,4.432208345194231
TRUE,Other Color,5.185240994946484
FALSE,Brown,3.9227606009816225
FALSE,Brown,4.198760625301693
FALSE,Other Color,4.8957981463823526
FALSE,Other Color,6.079431572863205
TRUE,Other Color,4.0798587925921925
FALSE,Other Color,8.901216181984461
FALSE,Brown,4.224843937479897
FALSE,Other Color,4.597759949801357
TRUE,Brown,4.744694388827849
FALSE,Other Color,5.109972931525184
TRUE,Brown,5.199767243343368
FALSE,Brown,7.093166431324761
FALSE,Other Color,4.039902094845597
FALSE,Brown,4.892244176672082
TRUE,Other Color,4.824331922040312
TRUE,Other Color,6.151815031824916
FALSE,Brown,5.83387485364873
TRUE,Other Color,7.049407555468905
FALSE,Brown,5.502485619342408
TRUE,Other Color,4.766441322831399
TRUE,Other Color,5.4244129577778635
FALSE,Brown,4.857134039431666
FALSE,Other Color,1.8397561634018098
FALSE,Brown,6.060495013325236
FALSE,Brown,4.644289680180776
FALSE,Other Color,6.467874058971272
TRUE,Other Color,4.2265532767911855
FALSE,Other Color,4.6480003979861015
FALSE,Other Color,6.016174412173992
FALSE,Brown,4.84018555805754
TRUE,Brown,4.581517043825036
FALSE,Brown,5.747436616972516
FALSE,Brown,5.511258600263703
TRUE,Other Color,5.102262653448441
FALSE,Other Color,5.501421384497489
FALSE,Other Color,5.770125392089561
FALSE,Other Color,5.383913712475955
FALSE,Other Color,5.507152196161649
FALSE,Other Color,5.60162689601093
FALSE,Other Color,4.314214077874308
FALSE,Brown,6.328220103717274
FALSE,Brown,4.4794936043999805
FALSE,Brown,5.857158494608049
FALSE,Other Color,4.404930596439949
FALSE,Brown,4.91529314619893
FALSE,Other Color,3.1136358790054963
TRUE,Brown,5.879952276823961
FALSE,Brown,5.291977356713087
FALSE,Brown,6.566917185867237
FALSE,Other Color,4.594011523890518
FALSE,Brown,6.605242461976659
FALSE,Brown,4.118552513924458
FALSE,Other Color,4.901249799845821
TRUE,Other Color,5.337797305967192
FALSE,Other Color,4.4895613457838985
FALSE,Brown,4.1684266336349545
FALSE,Brown,5.77687995916949
FALSE,Other Color,5.020601404194946
FALSE,Brown,7.173364138680716
FALSE,Brown,5.117283515050752
FALSE,Brown,3.7654019448093394
FALSE,Other Color,4.723169107865434
TRUE,Brown,5.375312020911566
FALSE,Other Color,5.286844994900268
FALSE,Brown,4.559536681692622
FALSE,Brown,7.278203838872015
FALSE,Brown,5.89586911948177
FALSE,Brown,4.400071546529544
TRUE,Other Color,3.842200176860973
FALSE,Other Color,5.381849173971114
TRUE,Other Color,4.7624579410816406
FALSE,Brown,4.420151413087551
TRUE,Other Color,6.019551774814976
FALSE,Other Color,4.243494823002979
FALSE,Brown,5.840358427659145
FALSE,Brown,6.169703243730167
FALSE,Other Color,4.169339871323904
TRUE,Other Color,4.152593956622211
FALSE,Other Color,4.894330693379483
TRUE,Brown,4.244111514396807
FALSE,Other Color,4.965877042897835
FALSE,Other Color,5.31565225932195
FALSE,Other Color,5.246090904933607
FALSE,Brown,6.178620401713288
FALSE,Other Color,3.6313392441701473
TRUE,Other Color,4.832491867884396
FALSE,Brown,3.4811683280842303
FALSE,Brown,5.021471889502733
TRUE,Other Color,6.681126279050676
FALSE,Brown,5.141575482426086
FALSE,Brown,4.752840663722028
TRUE,Other Color,5.270143238866631
FALSE,Brown,4.617609312295099
FALSE,Other Color,4.78523124746246
TRUE,Other Color,5.163645133335005
FALSE,Other Color,5.209169609597579
FALSE,Brown,3.6338764568473207
TRUE,Other Color,4.2909898916420115
FALSE,Other Color,4.948938905445233
FALSE,Brown,5.683117814777798
FALSE,Brown,6.1434558366777035
FALSE,Brown,5.335528653574627
TRUE,Other Color,5.737977391168113
FALSE,Brown,5.845996531787394
TRUE,Other Color,7.149509622115207
FALSE,Other Color,4.77842362360672
FALSE,Other Color,5.041878289820251
TRUE,Other Color,5.789007606023878
FALSE,Brown,2.529241674534049
TRUE,Other Color,6.114378563269146
FALSE,Brown,6.697943550383864
FALSE,Other Color,5.303125472505754
FALSE,Other Color,4.430449548915783
TRUE,Other Color,4.483932667652621
TRUE,Other Color,3.8729059954398974
TRUE,Brown,4.067555351290509
FALSE,Other Color,6.821302597756027
TRUE,Other Color,5.873560973154778
FALSE,Brown,3.944708014893751
TRUE,Brown,5.0356787108192185
TRUE,Other Color,5.272572436835921
TRUE,Other Color,5.7940273492049705
TRUE,Brown,2.722295697104218
FALSE,Other Color,4.659568484986375
TRUE,Other Color,6.501956092993863
FALSE,Brown,5.2017023946441014
TRUE,Other Color,5.816126551918076
TRUE,Brown,4.967340289507148
TRUE,Brown,5.342107307005271
TRUE,Other Color,5.6365431853473735
FALSE,Other Color,5.533929087473116
FALSE,Brown,5.637563363732921
TRUE,Other Color,3.094533567749798
FALSE,Brown,3.306682084636957
FALSE,Brown,2.8071254958920133
FALSE,Brown,5.064491555924089
FALSE,Other Color,4.527459468202602
TRUE,Brown,4.7665476264827396
TRUE,Other Color,4.755866591734536
TRUE,Other Color,5.737439091356214
FALSE,Other Color,7.155522315491804
FALSE,Other Color,5.170417389381823
TRUE,Other Color,5.404598780823796
FALSE,Brown,4.747369479829475
FALSE,Other Color,4.59470569926862
FALSE,Brown,5.888343963815562
FALSE,Other Color,5.766788413374504
FALSE,Other Color,5.484737766472389
FALSE,Other Color,6.099820506237212
FALSE,Other Color,5.644533036629219
FALSE,Brown,5.585025407496212
FALSE,Brown,4.025332120414328
FALSE,Brown,4.714149751815744
FALSE,Other Color,5.787277636831606
FALSE,Brown,3.846186207525117
FALSE,Other Color,5.498674055556451
TRUE,Other Color,3.774853995587458
FALSE,Other Color,4.14941194538919
FALSE,Other Color,2.8711995000868056
TRUE,Brown,5.581952593524248
FALSE,Brown,4.952972833210593
TRUE,Other Color,4.519018780082155
TRUE,Other Color,4.025710332812883
FALSE,Brown,4.304335508338757
FALSE,Brown,4.862992030957063
TRUE,Other Color,5.918606746373235
FALSE,Brown,5.266635507643496
TRUE,Brown,5.969357498774308
TRUE,Other Color,5.683748623712272
TRUE,Brown,4.509418338931753
TRUE,Other Color,4.637933577253428
FALSE,Other Color,4.359304729233552
TRUE,Other Color,8.041880721133406
FALSE,Brown,5.572683339756773
FALSE,Brown,4.901493548308869
TRUE,Other Color,7.971353426832935
TRUE,Other Color,4.401080669964581
TRUE,Other Color,6.260182064002399
FALSE,Other Color,5.734400047303112
FALSE,Other Color,5.353036654793721
FALSE,Other Color,4.383880245480333
TRUE,Other Color,6.428041036472812
TRUE,Brown,6.5311093239307585
TRUE,Other Color,4.400615654853563
FALSE,Brown,5.260965549641786
FALSE,Brown,5.921164726626591
FALSE,Other Color,3.7947680142432514
FALSE,Other Color,7.490180057441199
FALSE,Brown,2.9680736869703512
FALSE,Brown,3.684341761929183
FALSE,Brown,4.7110931883566485
FALSE,Other Color,2.8139966305089916
FALSE,Brown,4.564100391066606
FALSE,Other Color,4.640967966422279
FALSE,Other Color,6.213028852913664
TRUE,Other Color,5.948785165201846
TRUE,Brown,3.656835694154921
TRUE,Other Color,5.879690583247655
TRUE,Other Color,3.8330162819068043
FALSE,Brown,3.240083743349984
FALSE,Other Color,5.069455334463876
FALSE,Brown,5.017009662646248
FALSE,Other Color,4.3354115417173285
FALSE,Other Color,5.420210882146447
FALSE,Brown,4.246816138291302
FALSE,Other Color,3.9658297623125547
FALSE,Brown,4.094302097020288
TRUE,Other Color,4.403302842188471
FALSE,Other Color,4.425213835459443
TRUE,Other Color,6.344442385537547
TRUE,Brown,4.977966934057699
FALSE,Brown,5.025315526654123
FALSE,Other Color,5.868450840249839
FALSE,Other Color,4.123284803434368
FALSE,Brown,7.144928998252654
FALSE,Other Color,6.820193385813834
FALSE,Other Color,5.227821686776899
FALSE,Brown,5.447496978205646
TRUE,Other Color,3.9751202918446653
TRUE,Other Color,4.119730471823769
TRUE,Other Color,7.260832535848227
TRUE,Other Color,4.763972276917435
FALSE,Other Color,5.51818944994009
FALSE,Brown,4.916822191019901
FALSE,Brown,5.623218605493453
FALSE,Brown,4.353931099013022
FALSE,Other Color,4.806962101982213
FALSE,Other Color,4.773845463950722
FALSE,Brown,4.127755273276821
FALSE,Other Color,5.933498440920321
FALSE,Other Color,3.497288712183874
FALSE,Brown,4.4714126082773715
FALSE,Brown,6.220691121196042
FALSE,Other Color,6.936935888026635
FALSE,Brown,7.471181711389955
FALSE,Brown,3.9951442704956728
FALSE,Brown,6.886787740607523
FALSE,Brown,3.972982632045914
FALSE,Brown,5.864642567817682
TRUE,Other Color,6.1375128976109
FALSE,Other Color,4.878693378026218
TRUE,Other Color,7.472239821041453
FALSE,Brown,6.283309302319553
FALSE,Brown,5.088984369647041
FALSE,Brown,4.992760641653208
TRUE,Other Color,5.043945701820881
FALSE,Other Color,5.915684797413431
FALSE,Brown,4.87861577534245
TRUE,Brown,4.932633050553794
FALSE,Brown,2.7563234331039164
TRUE,Other Color,5.671491117334261
TRUE,Other Color,4.148019749314907
FALSE,Brown,5.657715749323281
FALSE,Other Color,4.103188886613297
FALSE,Other Color,5.66193832145273
FALSE,Other Color,2.9960626836373674
FALSE,Other Color,4.547562328685907
FALSE,Brown,3.8525801433564424
FALSE,Brown,5.5742507709005285
FALSE,Other Color,5.28358980650794
FALSE,Other Color,5.117748496360717
TRUE,Other Color,5.483690889533821
FALSE,Brown,7.071103498021675
FALSE,Brown,5.695203877836427
FALSE,Brown,4.918751688779869
FALSE,Other Color,4.358501482296948
FALSE,Brown,6.760928178576965
TRUE,Other Color,5.243753905000834
FALSE,Brown,4.331046694673135
FALSE,Other Color,4.181117569554909
TRUE,Other Color,5.085169572140185
FALSE,Other Color,5.998693136485806
FALSE,Other Color,4.939039330246554
TRUE,Other Color,7.916580306499635
TRUE,Other Color,4.631947836565959
FALSE,Other Color,5.534101699918843
TRUE,Brown,5.023079631045229
TRUE,Other Color,5.043602870272255
TRUE,Other Color,7.517034538760881
FALSE,Brown,6.575363787796833
FALSE,Other Color,4.309399130061129
FALSE,Brown,5.360447176032758
TRUE,Other Color,4.8533561783464405
FALSE,Other Color,4.973463851636138
FALSE,Brown,6.626658995389882
FALSE,Brown,5.839827901413744
FALSE,Other Color,3.684227254278387
FALSE,Other Color,6.723570022176947
TRUE,Other Color,5.405105612233737
FALSE,Other Color,6.483116596300994
FALSE,Other Color,4.152266668985806
TRUE,Other Color,4.594900574023489
FALSE,Brown,3.291449417550433
TRUE,Other Color,5.322416945916594
FALSE,Brown,4.3628162178279535
FALSE,Brown,5.481234572913964
FALSE,Brown,5.385046162216187
FALSE,Brown,5.52724516595207
TRUE,Brown,6.255883069831305
FALSE,Other Color,4.633514894817827
FALSE,Other Color,5.6999081297702165
TRUE,Other Color,4.945620650318735
FALSE,Brown,5.71174844334387
FALSE,Brown,2.4215956179169558
FALSE,Other Color,5.6138703648888
FALSE,Other Color,5.687059315151537
TRUE,Other Color,5.658380024774742
TRUE,Other Color,4.706657244369719
TRUE,Other Color,5.3709478706753675
TRUE,Other Color,5.881950967376114
TRUE,Other Color,8.376472514985187
FALSE,Other Color,5.190698231818088
FALSE,Brown,6.083113535064749
FALSE,Brown,5.971108164651747
FALSE,Brown,3.7510946339392617
TRUE,Other Color,4.583412614228544
TRUE,Other Color,6.1279626212973834
TRUE,Other Color,4.592841730109026
FALSE,Brown,5.739552706883559
FALSE,Other Color,6.3121130458955355
TRUE,Other Color,4.2983037116216805
FALSE,Brown,5.447607136888952
FALSE,Brown,5.992331548439147
TRUE,Brown,5.453994054275028
FALSE,Other Color,5.511451400811285
FALSE,Brown,5.877437881606837
FALSE,Brown,4.069084884904907
TRUE,Other Color,4.261943445795785
TRUE,Other Color,4.648342481058426
FALSE,Other Color,4.229789825690503
TRUE,Other Color,3.8090053900224636
FALSE,Other Color,5.017037858915462
TRUE,Other Color,6.3229734921784395
TRUE,Other Color,4.393656962051682
FALSE,Other Color,4.417937031049836
TRUE,Other Color,5.701323790548172
FALSE,Brown,4.353288594126175
FALSE,Brown,4.965637586680444
FALSE,Brown,5.45498366139016
FALSE,Other Color,4.748870921608839
FALSE,Other Color,5.61147386983131
FALSE,Other Color,4.78404212741548
FALSE,Other Color,6.153462861481858
FALSE,Other Color,5.7090638315335065
TRUE,Other Color,5.251416146433495
FALSE,Other Color,5.866424007432579
FALSE,Brown,4.8119441805074015
TRUE,Other Color,5.691879234236243
FALSE,Brown,6.334767092682274
FALSE,Other Color,4.255697939970287
FALSE,Other Color,5.136520100828104
FALSE,Brown,5.918588294926623
TRUE,Other Color,4.0516201504559914
FALSE,Other Color,4.8804678567434525
FALSE,Brown,5.603507707292563
FALSE,Other Color,5.270629560149772
FALSE,Other Color,5.005597564357294
FALSE,Brown,5.553778628863453
FALSE,Other Color,4.788125495675547
FALSE,Other Color,3.2643334026257422
FALSE,Brown,5.274337973200026
FALSE,Brown,4.953872640294011
FALSE,Other Color,6.448259689825446
FALSE,Brown,3.7263413633315907
FALSE,Other Color,5.819799187946158
FALSE,Brown,1.1161252524313903
FALSE,Brown,4.050145723650526
TRUE,Other Color,7.035532471861845
FALSE,Other Color,4.534992675825562
TRUE,Other Color,6.1444455396676645
FALSE,Brown,4.6248916325300335
FALSE,Brown,2.310967788593011
TRUE,Other Color,5.816196006017461
TRUE,Other Color,5.596719941711027
FALSE,Brown,3.65844828281965
FALSE,Other Color,5.006206330277058
FALSE,Brown,5.769670165135382
FALSE,Other Color,4.95730133649908
FALSE,Brown,5.6056431022301325
FALSE,Other Color,4.896715402470813
FALSE,Other Color,4.710157284350983
FALSE,Brown,3.6774825833828926
FALSE,Brown,3.9005251219625325
FALSE,Other Color,5.1363985705918305
FALSE,Brown,5.068262604338141
FALSE,Brown,4.630688412766146
FALSE,Other Color,6.284211272687824
FALSE,Other Color,3.281930859401812
FALSE,Brown,5.747508664928807
FALSE,Brown,5.954522320775496
TRUE,Other Color,3.713675981822262
FALSE,Other Color,4.537260218285813
FALSE,Brown,4.937268831288575
FALSE,Other Color,5.693804142902223
TRUE,Other Color,4.830440197546971
FALSE,Other Color,4.605683274308126
FALSE,Other Color,4.199657912423452
FALSE,Brown,5.246847128147382
TRUE,Other Color,5.037030663298265
TRUE,Other Color,5.8969138474448535
FALSE,Other Color,4.932095474020611
TRUE,Other Color,7.344537947070784
FALSE,Brown,4.9532661061359455
FALSE,Brown,5.843485767911025
FALSE,Other Color,4.122425627001183
FALSE,Other Color,5.433583662798608
TRUE,Other Color,7.019533977537957
FALSE,Other Color,4.8643090782951015
TRUE,Other Color,5.469457448357987
FALSE,Brown,5.101175834940024
FALSE,Brown,6.696638653569716
TRUE,Brown,5.74013355838306
FALSE,Brown,5.204302461606421
FALSE,Other Color,4.128584388372189
FALSE,Brown,3.9139154131900984
FALSE,Other Color,4.94642716757688
FALSE,Other Color,5.582640787677294
FALSE,Other Color,4.997301689957857
FALSE,Brown,4.838579151887286
FALSE,Other Color,5.334654563549127
TRUE,Other Color,6.039901075171609
FALSE,Brown,4.466862039074351
FALSE,Other Color,4.393321675312733
TRUE,Other Color,5.308457863915418
FALSE,Brown,3.9576774707509546
FALSE,Brown,5.077250225311475
TRUE,Other Color,3.722209491064064
FALSE,Other Color,5.548789489360386
FALSE,Brown,5.618113628360731
FALSE,Brown,6.21496655752154
FALSE,Other Color,4.295636567502006
TRUE,Other Color,5.615049428208002
FALSE,Brown,4.890212568753153
FALSE,Other Color,5.000722024428736
TRUE,Brown,6.168609158071347
FALSE,Other Color,3.355518196332597
FALSE,Brown,4.462260405040064
TRUE,Other Color,4.8828478490037535
FALSE,Other Color,4.608031522037285
TRUE,Other Color,5.585165912760432
FALSE,Other Color,4.913738367253301
FALSE,Brown,6.170144465579266
FALSE,Other Color,4.861352850586791
TRUE,Other Color,4.989635274887048
FALSE,Brown,4.130175858784744
FALSE,Brown,5.3704601120217275
FALSE,Other Color,4.7836347585668895
FALSE,Brown,6.293867376491895
FALSE,Other Color,4.782739527263657
FALSE,Other Color,5.148300618954504
FALSE,Brown,4.48707992004549
FALSE,Brown,6.105532217314831
FALSE,Other Color,4.947406064376392
FALSE,Brown,6.447489643955377
FALSE,Brown,6.342515926749556
TRUE,Other Color,5.685387321159698
TRUE,Other Color,6.989327948190577
FALSE,Brown,4.7659605565087695
FALSE,Other Color,4.5809981978564025
TRUE,Other Color,5.633108430524207
FALSE,Other Color,4.887364024375201
FALSE,Brown,4.918884217982253
FALSE,Other Color,4.840161530204933
FALSE,Other Color,6.92702821541092
FALSE,Brown,6.183149745404686
FALSE,Other Color,6.194702163328662
TRUE,Other Color,5.85747706393757
FALSE,Other Color,4.975629176259609
TRUE,Other Color,4.575277610680828
TRUE,Other Color,6.004104097248342
FALSE,Other Color,4.880162979879069
FALSE,Brown,6.922316201578487
TRUE,Brown,6.050678000638512
FALSE,Other Color,4.202718952718005
FALSE,Brown,5.947107843275826
FALSE,Other Color,4.829145743500975
FALSE,Other Color,5.401398797608514
FALSE,Brown,3.937402992804107
FALSE,Brown,5.424282576402391
FALSE,Brown,4.567313694567484
FALSE,Brown,4.386538943920332
FALSE,Other Color,5.717964964664221
TRUE,Brown,6.716727759244839
FALSE,Other Color,5.1000723061006354
FALSE,Brown,6.1843529013147025
FALSE,Other Color,5.346691962594514
TRUE,Brown,5.490095321391751
FALSE,Brown,5.652900895225067
TRUE,Brown,6.483309171652244
FALSE,Brown,5.0623720069511196
FALSE,Brown,4.984914697984577
FALSE,Other Color,6.534936471346172
TRUE,Other Color,4.669728469495133
FALSE,Brown,5.431341000680835
FALSE,Brown,6.530335739317716
FALSE,Other Color,4.381799988704132
TRUE,Other Color,4.598904986177625
FALSE,Other Color,5.6521178007180435
FALSE,Brown,5.177588754051227
TRUE,Other Color,4.542720338644269
FALSE,Other Color,3.769782045447207
FALSE,Brown,5.952696954013522
TRUE,Brown,4.630271535755552
FALSE,Brown,5.004656098096937
FALSE,Other Color,4.495524909282304
TRUE,Other Color,6.235662097135102
FALSE,Brown,2.985080512095762
TRUE,Other Color,5.933154176941982
FALSE,Other Color,5.236621369714562
FALSE,Brown,5.178886611335545
FALSE,Other Color,6.606759715878723
FALSE,Other Color,4.373941448607403
FALSE,Brown,4.422330627168705
TRUE,Other Color,4.296093350874848
TRUE,Other Color,5.601550337523409
TRUE,Other Color,4.859862168382708
FALSE,Brown,4.928595288397265
FALSE,Brown,6.781041034101117
FALSE,Brown,5.4360342150222865
FALSE,Brown,6.451750687240187
FALSE,Brown,4.549187002216942
TRUE,Other Color,4.174586172059192
FALSE,Other Color,4.189056900115844
TRUE,Other Color,4.2729739732986145
FALSE,Brown,5.522779214649044
FALSE,Other Color,5.289611800983685
